Max Delay,Max Target Delay,Max Merge Delay,Min Delay,Min Target Delay,Min Merge Delay,Average Delay,Average Target Delay,Average Merge Delay,Std Dev Delay,Std Dev Target Delay,Std Dev Merge Delay,Throughput,Throughput Target,Throughput Merge,Completed Vehicles,Completed Target Vehicles,Completed Merge Vehicles
115.8399999998808,112.75999999988332,115.8399999998808,0.0,0.0,0.0,75.07549295767487,73.8140828401672,76.22161290315218,37.20826059984795,36.875522427930996,37.4712268047807,0.31519133445816516,0.15051388468330634,0.1651425019977992,355.0,169.0,186.0

VIN,Starting Road,Vehicle Spec,Start Time,Finish Time,Delay,Final Velocity,Max Velocity,Min Velocity,Final X Position,Final Y Position
392219,MERGING_ROAD,SEDAN,5.499999999999971,21.11999999999964,0.0,20.0,20.0,20.0,320.8431090010523,41.999910039404575
392220,MERGING_ROAD,SUV,8.679999999999904,24.29999999999957,0.0,20.0,20.0,20.0,320.84374347760206,41.99992547360238
392221,TARGET_ROAD,COUPE,10.399999999999867,26.339999999999527,0.0,20.0,20.0,20.0,319.59999999999894,42.0
392222,MERGING_ROAD,COUPE,12.879999999999814,28.459999999999482,0.019999999999910756,20.0,20.0,20.0,319.6382608867689,41.99991881404338
392223,TARGET_ROAD,SEDAN,15.199999999999765,31.199999999999424,0.0,20.0,20.0,20.0,320.7999999999989,42.0
392224,MERGING_ROAD,SUV,17.579999999999714,33.2399999999996,0.040000000000127045,20.0,20.0,20.0,320.84374347760206,41.99992547360238
392225,TARGET_ROAD,COUPE,17.81999999999971,36.560000000000116,2.800000000000658,20.0,20.0,0.0,319.7553199999983,42.0
392226,MERGING_ROAD,SUV,20.03999999999966,39.680000000000604,4.020000000001186,20.0,20.0,0.0,320.81945423450645,41.999928463560224
392227,TARGET_ROAD,COUPE,21.259999999999636,42.40000000000103,5.200000000001644,20.0,20.0,0.0,319.7553199999983,42.0
392228,MERGING_ROAD,VAN,23.39999999999959,46.16000000000162,7.120000000002271,20.0,20.0,0.0,320.8984299448557,41.99993879693765
392229,TARGET_ROAD,VAN,33.05999999999957,49.08000000000207,2.7569058147491887E-12,20.0,20.0,20.0,321.19999999999885,42.0
392230,MERGING_ROAD,SUV,33.97999999999971,51.260000000002414,1.6600000000029453,20.0,20.0,5.256600000000001,320.7059623789288,41.99993007468302
392231,TARGET_ROAD,VAN,36.12000000000005,52.40000000000259,0.26000000000279755,20.0,20.0,14.599999999999993,321.0722337662321,42.0
392232,MERGING_ROAD,VAN,38.600000000000435,54.3600000000029,0.12000000000270816,20.0,20.0,20.0,321.2382714451152,41.99991835040527
392233,TARGET_ROAD,SUV,40.98000000000081,56.98000000000331,2.7533531010703882E-12,20.0,20.0,20.0,320.7999999999989,42.0
392234,TARGET_ROAD,SUV,43.82000000000125,59.82000000000375,2.7533531010703882E-12,20.0,20.0,20.0,320.7999999999989,42.0
392235,MERGING_ROAD,SEDAN,46.26000000000163,62.0400000000041,0.16000000000271086,20.0,20.0,20.0,320.8431090010523,41.999910039404575
392236,TARGET_ROAD,SEDAN,48.840000000002036,64.84000000000424,2.454925152051146E-12,20.0,20.0,20.0,320.7999999999989,42.0
392237,MERGING_ROAD,SEDAN,52.78000000000265,68.5800000000035,0.18000000000108685,20.0,20.0,20.0,320.8431090010523,41.999910039404575
392238,TARGET_ROAD,VAN,55.22000000000303,71.24000000000296,1.8474111129762605E-13,20.0,20.0,20.0,321.19999999999885,42.0
392239,MERGING_ROAD,COUPE,56.520000000003236,72.28000000000276,0.1999999999997648,20.0,20.0,20.0,319.6382608867689,41.99991881404338
392240,MERGING_ROAD,SEDAN,61.74000000000405,77.56000000000171,0.19999999999789964,20.0,20.0,20.0,320.8431090010523,41.999910039404575
392241,TARGET_ROAD,VAN,62.460000000004165,80.98000000000103,2.499999999997115,20.0,20.0,3.2615999999999987,320.9292261818163,42.0
392242,MERGING_ROAD,SUV,64.94000000000422,83.84000000000046,3.279999999996484,20.0,20.0,0.0,320.81945423450645,41.999928463560224
392243,MERGING_ROAD,SUV,72.1000000000028,87.93999999999964,0.21999999999709274,20.0,20.0,20.0,320.84374347760206,41.99992547360238
392244,TARGET_ROAD,COUPE,75.24000000000217,91.179999999999,0.0,20.0,20.0,20.0,319.59999999999894,42.0
392245,MERGING_ROAD,SEDAN,78.84000000000145,94.6999999999983,0.23999999999708876,20.0,20.0,20.0,320.8431090010523,41.999910039404575
392246,TARGET_ROAD,VAN,80.96000000000103,96.97999999999784,0.0,20.0,20.0,20.0,321.19999999999885,42.0
392247,MERGING_ROAD,SEDAN,81.6400000000009,100.17999999999721,2.9199999999965556,20.0,20.0,2.1249999999999982,320.6165071787985,41.99993689526643
392248,TARGET_ROAD,COUPE,83.1400000000006,102.67999999999671,3.5999999999963634,20.0,20.0,0.0,319.7553199999983,42.0
392249,MERGING_ROAD,VAN,83.58000000000051,106.43999999999596,7.2199999999956965,20.0,20.0,0.0,320.898340432954,41.99993879630267
392250,MERGING_ROAD,SUV,86.59999999999991,108.89999999999547,6.6799999999958075,20.0,20.0,0.0,320.8191405187197,41.999928461088615
392251,TARGET_ROAD,SEDAN,89.6799999999993,112.51999999999475,6.839999999995708,20.0,20.0,0.0,320.66111858974153,42.0
392252,MERGING_ROAD,VAN,91.81999999999887,115.99999999999406,8.539999999995434,20.0,20.0,0.0,320.8988010220265,41.99993879965458
392253,TARGET_ROAD,SUV,95.11999999999821,118.85999999999349,7.739999999995529,20.0,20.0,0.0,320.78062004142896,42.0
392254,TARGET_ROAD,SEDAN,96.81999999999788,122.73999999999272,9.919999999995095,20.0,20.0,0.0,320.6609852564081,42.0
392255,TARGET_ROAD,VAN,106.15999999999602,126.61999999999195,4.439999999996182,20.0,20.0,0.0,320.86478349159995,42.0
392256,MERGING_ROAD,SEDAN,108.09999999999563,129.87999999999263,6.159999999997247,20.0,20.0,0.0,320.6980207906815,41.99993652190216
392257,MERGING_ROAD,VAN,110.63999999999513,132.99999999999423,6.719999999999349,20.0,20.0,0.0,320.8986610766753,41.99993879859675
392258,TARGET_ROAD,VAN,113.7999999999945,136.49999999999602,6.680000000001776,20.0,20.0,0.0,320.86478349159995,42.0
392259,MERGING_ROAD,VAN,115.7799999999941,139.93999999999778,8.520000000003922,20.0,20.0,0.0,320.89821057318585,41.999938795371
392260,MERGING_ROAD,SUV,118.41999999999358,142.39999999999904,8.360000000005705,20.0,20.0,0.0,320.8191405187197,41.999928461088615
392261,TARGET_ROAD,SEDAN,122.3199999999928,146.0200000000009,7.700000000008341,20.0,20.0,0.0,320.66111858974153,42.0
392262,MERGING_ROAD,VAN,122.63999999999274,149.50000000000267,11.220000000010177,20.0,20.0,0.0,320.8985681929504,41.99993879793573
392263,TARGET_ROAD,SEDAN,127.43999999999178,152.82000000000437,9.380000000012839,20.0,20.0,0.0,320.66101858974156,42.0
392264,MERGING_ROAD,SUV,134.2999999999949,155.66000000000582,5.740000000011172,20.0,20.0,0.0,320.81945423450645,41.999928463560224
392265,TARGET_ROAD,SUV,135.83999999999568,158.82000000000744,6.980000000012009,20.0,20.0,0.0,320.7803309455316,42.0
