Max Delay,Max Target Delay,Max Merge Delay,Min Delay,Min Target Delay,Min Merge Delay,Average Delay,Average Target Delay,Average Merge Delay,Std Dev Delay,Std Dev Target Delay,Std Dev Merge Delay,Throughput,Throughput Target,Throughput Merge,Completed Vehicles,Completed Target Vehicles,Completed Merge Vehicles
7.080000000011676,7.00000000001171,7.080000000011676,0.0,0.0,0.0,1.30550128534166,0.1973404255324601,2.3419900497403146,1.5305504388512239,0.8233606220231343,1.2948654898120144,0.3821368226651764,0.18709073900853523,0.1974537309915179,389.0,188.0,201.0

VIN,Starting Road,Vehicle Spec,Start Time,Finish Time,Delay,Final Velocity,Max Velocity,Min Velocity,Final X Position,Final Y Position
448375,MERGING_ROAD,SEDAN,3.640000000000003,18.899999999999686,0.0,20.0,20.0,20.0,309.3840859060485,41.99992407005289
448376,TARGET_ROAD,SUV,6.01999999999996,21.439999999999632,0.0,20.0,20.0,20.0,309.19999999999953,42.0
448377,MERGING_ROAD,SUV,9.419999999999888,24.699999999999562,0.019999999999910756,20.0,20.0,20.0,309.43699279764405,41.99992171424886
448378,TARGET_ROAD,SUV,10.73999999999986,26.15999999999953,0.0,20.0,20.0,20.0,309.19999999999953,42.0
448379,TARGET_ROAD,VAN,13.299999999999805,28.739999999999476,0.0,20.0,20.0,20.0,309.5999999999995,42.0
448380,MERGING_ROAD,COUPE,16.719999999999732,31.999999999999407,0.0599999999999099,20.0,20.0,20.0,308.3425728054667,41.999932433244126
448381,MERGING_ROAD,SEDAN,18.559999999999693,33.8799999999997,0.060000000000240306,20.0,20.0,20.0,309.3840859060485,41.99992407005289
448382,TARGET_ROAD,COUPE,19.61999999999967,34.99999999999987,4.405364961712621E-13,20.0,20.0,20.0,308.3999999999996,42.0
448383,MERGING_ROAD,COUPE,25.379999999999548,40.68000000000076,0.0800000000014478,20.0,20.0,20.0,308.3425728054667,41.999932433244126
448384,TARGET_ROAD,VAN,27.379999999999505,42.820000000001095,1.829647544582258E-12,20.0,20.0,20.0,309.5999999999995,42.0
448385,MERGING_ROAD,SUV,28.11999999999949,43.4800000000012,0.10000000000194476,20.0,20.0,20.0,309.43699279764405,41.99992171424886
448386,TARGET_ROAD,SUV,29.139999999999468,44.56000000000137,2.1387336346379016E-12,20.0,20.0,20.0,309.19999999999953,42.0
448387,MERGING_ROAD,SUV,31.31999999999942,46.7000000000017,0.12000000000251632,20.0,20.0,20.0,309.43699279764405,41.99992171424886
448388,TARGET_ROAD,SUV,32.43999999999947,47.86000000000188,2.6503244043851737E-12,20.0,20.0,20.0,309.19999999999953,42.0
448389,MERGING_ROAD,COUPE,38.76000000000046,54.12000000000286,0.14000000000263668,20.0,20.0,20.0,308.3425728054667,41.999932433244126
