Max Delay,Max Target Delay,Max Merge Delay,Min Delay,Min Target Delay,Min Merge Delay,Average Delay,Average Target Delay,Average Merge Delay,Std Dev Delay,Std Dev Target Delay,Std Dev Merge Delay,Throughput,Throughput Target,Throughput Merge,Completed Vehicles,Completed Target Vehicles,Completed Merge Vehicles
102.91999999989244,102.77999999989206,102.91999999989244,0.0,0.0,0.03999999999991033,69.03972696239944,69.08516129026175,68.96074766349857,26.35028434852269,26.795321835799513,25.558038613265555,0.26754570191956173,0.1698412988294829,0.1015411478895269,293.0,186.0,107.0

VIN,Starting Road,Vehicle Spec,Start Time,Finish Time,Delay,Final Velocity,Max Velocity,Min Velocity,Final X Position,Final Y Position
5255,TARGET_ROAD,SEDAN,0.21999999999999997,16.599999999999735,0.0,20.0,20.0,20.0,328.39999999999844,42.0
5256,TARGET_ROAD,SEDAN,2.720000000000002,19.09999999999968,0.0,20.0,20.0,20.0,328.39999999999844,42.0
5257,MERGING_ROAD,COUPE,5.339999999999974,21.11999999999964,0.03999999999991033,20.0,20.0,20.0,327.0428955036225,41.9999330840192
5258,TARGET_ROAD,SUV,6.1199999999999575,24.41999999999957,1.9199999999998703,20.0,20.0,3.6966,328.52196792689034,42.0
5259,TARGET_ROAD,COUPE,8.099999999999916,27.979999999999492,3.5599999999998353,20.0,20.0,0.0,327.35531999999785,42.0
5260,TARGET_ROAD,VAN,10.879999999999857,32.659999999999506,5.37999999999991,20.0,20.0,0.0,328.4647431609327,42.0
5261,MERGING_ROAD,COUPE,11.979999999999833,35.41999999999994,7.700000000000351,20.0,20.0,0.0,327.19498615804036,41.99994009083739
5262,MERGING_ROAD,SEDAN,14.93999999999977,39.08000000000051,8.340000000000988,20.0,20.0,0.0,328.1025744613289,41.999925311969996
5263,MERGING_ROAD,SUV,16.89999999999973,41.96000000000096,9.26000000000148,20.0,20.0,0.0,328.22291756325757,41.9999256985495
5264,TARGET_ROAD,VAN,17.69999999999971,46.30000000000164,12.200000000002188,20.0,20.0,0.0,328.4647834915995,42.0
5265,MERGING_ROAD,SEDAN,22.47999999999961,49.96000000000221,11.680000000002849,20.0,20.0,0.0,328.1029123236441,41.99992531390539
5266,MERGING_ROAD,COUPE,28.359999999999484,52.40000000000259,8.300000000003354,20.0,20.0,0.0,327.1944155641186,41.99994008817771
5267,MERGING_ROAD,COUPE,34.35999999999977,55.16000000000302,5.060000000003498,20.0,20.0,0.0,327.19453568802356,41.99994008873621
5268,TARGET_ROAD,SUV,40.520000000000735,56.900000000003295,2.8208546609675977E-12,20.0,20.0,20.0,328.39999999999844,42.0
5269,TARGET_ROAD,COUPE,42.74000000000108,59.06000000000363,2.8101965199311962E-12,20.0,20.0,20.0,327.1999999999985,42.0
5270,TARGET_ROAD,VAN,44.64000000000138,61.04000000000394,2.8244073746463982E-12,20.0,20.0,20.0,328.7999999999984,42.0
5271,TARGET_ROAD,VAN,46.48000000000167,62.88000000000423,2.8244073746463982E-12,20.0,20.0,18.799999999999997,328.5182337662321,42.0
5272,TARGET_ROAD,VAN,49.52000000000214,65.92000000000402,2.142286348316702E-12,20.0,20.0,20.0,328.7999999999984,42.0
