Max Delay,Max Target Delay,Max Merge Delay,Min Delay,Min Target Delay,Min Merge Delay,Average Delay,Average Target Delay,Average Merge Delay,Std Dev Delay,Std Dev Target Delay,Std Dev Merge Delay,Throughput,Throughput Target,Throughput Merge,Completed Vehicles,Completed Target Vehicles,Completed Merge Vehicles
72.67999999991994,72.67999999991994,5.179999999981291,7.069900220812997E-13,7.069900220812997E-13,2.839999999983455,28.63747603830951,54.24807692303008,3.189999999988289,28.130381095769756,16.732923753090446,0.2998184163826881,0.5930613714311133,0.2955833033330788,0.30850248570493416,626.0,312.0,314.0

VIN,Starting Road,Vehicle Spec,Start Time,Finish Time,Delay,Final Velocity,Max Velocity,Min Velocity,Final X Position,Final Y Position
183661,MERGING_ROAD,SEDAN,0.5600000000000002,19.519999999999673,3.299999999999919,20.0,20.0,6.999999999999732,314.1478161034637,156.9333597893398
183662,TARGET_ROAD,SEDAN,1.4600000000000009,20.13999999999966,3.0199999999999037,20.0,20.0,1.0299999999982883,314.32104142190184,157.0
183663,TARGET_ROAD,COUPE,3.1200000000000023,21.199999999999637,2.45999999999988,20.0,20.0,1.2956302697375577E-13,313.12888888888716,157.0
183664,MERGING_ROAD,SUV,4.859999999999984,23.639999999999585,3.099999999999845,20.0,20.0,6.999999999999697,314.2488210891858,156.9278710730003
183665,TARGET_ROAD,VAN,5.839999999999963,24.459999999999567,2.9399999999998485,20.0,20.0,1.899999999998867,314.50635489069634,157.0
183667,MERGING_ROAD,VAN,7.739999999999923,26.879999999999516,3.4599999999998374,20.0,20.0,6.999999999999707,314.65083193020513,156.96971158244605
183666,TARGET_ROAD,VAN,7.539999999999927,27.499999999999503,4.27999999999982,20.0,20.0,0.0,314.4437669395705,157.0
183669,MERGING_ROAD,SUV,10.939999999999856,29.719999999999455,3.099999999999845,20.0,20.0,6.999999999999765,314.24882108918666,156.9278710730003
183668,TARGET_ROAD,SEDAN,10.019999999999875,30.259999999999444,4.5799999999998136,20.0,20.0,-6.061817714453355E-14,314.1437821515621,157.0
183670,TARGET_ROAD,SEDAN,11.719999999999839,32.31999999999945,4.939999999999859,20.0,20.0,0.0,314.3901308437538,157.0
183671,TARGET_ROAD,SEDAN,14.059999999999789,34.29999999999976,4.580000000000219,20.0,20.0,-7.949196856316121E-14,314.39043707802756,157.0
183672,TARGET_ROAD,COUPE,19.039999999999683,34.73999999999983,0.08000000000039265,20.0,20.0,17.930000000000003,313.2357999999989,157.0
183673,TARGET_ROAD,VAN,20.819999999999645,36.50000000000011,7.069900220812997E-13,20.0,20.0,20.0,314.39999999999924,157.0
183674,MERGING_ROAD,VAN,21.439999999999632,40.580000000000744,3.460000000001358,20.0,20.0,6.999999999999707,314.6508319302098,156.96971158244605
183676,TARGET_ROAD,VAN,24.75999999999956,41.20000000000084,0.7600000000015257,20.0,20.0,13.016800000000002,314.47427740259565,157.0
183675,MERGING_ROAD,SEDAN,23.31999999999959,43.400000000001185,4.4200000000018385,20.0,20.0,1.0299999999983682,314.1958178863406,156.94831864221476
183677,MERGING_ROAD,VAN,26.399999999999526,45.54000000000152,3.460000000002239,20.0,20.0,7.000000000002158,314.6508319301207,156.96971158244605
183678,TARGET_ROAD,VAN,26.519999999999524,46.16000000000162,3.9600000000023385,20.0,20.0,0.0,314.47262449800854,157.0
183680,MERGING_ROAD,SUV,29.49999999999946,48.28000000000195,3.1000000000027335,20.0,20.0,7.0000000000019815,314.2488210891685,156.9278710729857
183679,TARGET_ROAD,COUPE,29.01999999999947,48.74000000000202,4.100000000002794,20.0,20.0,0.0,313.30188888888307,157.0
183681,TARGET_ROAD,COUPE,31.459999999999418,49.76000000000218,2.6800000000030053,20.0,20.0,0.0,313.1288888888839,157.0
183683,MERGING_ROAD,SUV,34.119999999999735,52.90000000000267,3.100000000003181,20.0,20.0,7.0000000000019815,314.24882108914653,156.92787107298574
183685,MERGING_ROAD,SUV,36.4600000000001,55.240000000003036,3.100000000003181,20.0,20.0,7.0000000000019815,314.24882108914994,156.92787107298574
183682,TARGET_ROAD,SUV,33.2599999999996,55.78000000000312,6.840000000003766,20.0,20.0,0.0,314.2382011643285,157.0
183687,MERGING_ROAD,VAN,39.32000000000055,58.46000000000354,3.4600000000032374,20.0,20.0,7.000000000001945,314.65083193010514,156.96971158244605
183689,MERGING_ROAD,SEDAN,41.34000000000086,60.30000000000383,3.300000000003209,20.0,20.0,7.0000000000019815,314.1478161035864,156.93335978933965
183684,TARGET_ROAD,SUV,35.1799999999999,60.84000000000391,9.980000000004257,20.0,20.0,-1.3152146037437147E-13,314.2362494809061,157.0
183686,TARGET_ROAD,VAN,37.320000000000235,62.54000000000418,9.540000000004188,20.0,20.0,0.0,314.6972476467105,157.0
183691,MERGING_ROAD,COUPE,46.36000000000165,64.82000000000424,2.8400000000028385,20.0,20.0,7.031250000002043,313.31930620071523,156.93178374450557
183688,TARGET_ROAD,SUV,39.80000000000062,65.36000000000413,9.880000000003758,20.0,20.0,-1.3152146037437147E-13,314.41396459231066,157.0
183690,TARGET_ROAD,SEDAN,45.02000000000144,67.38000000000373,6.7000000000025395,20.0,20.0,0.0,314.0433665689473,157.0
183692,TARGET_ROAD,COUPE,47.90000000000189,68.42000000000353,4.9000000000018815,20.0,20.0,-1.1068923555512811E-13,313.12888888888466,157.0
183693,TARGET_ROAD,SUV,49.68000000000217,70.12000000000319,4.760000000001266,20.0,20.0,0.0,314.2756771790973,157.0
183696,MERGING_ROAD,COUPE,55.020000000003,73.48000000000252,2.839999999999762,20.0,20.0,7.031250000002043,313.31930620071125,156.93178374450557
183694,TARGET_ROAD,SUV,51.8000000000025,74.02000000000241,6.540000000000159,20.0,20.0,-1.3152146037437147E-13,314.41396459231066,157.0
183698,MERGING_ROAD,SUV,58.98000000000362,77.76000000000167,3.0999999999982926,20.0,20.0,6.999999999997548,314.2488210891431,156.92787107300032
183700,MERGING_ROAD,VAN,61.08000000000395,80.22000000000118,3.459999999997475,20.0,20.0,6.9999999999972555,314.6508319300898,156.9697115824461
183702,MERGING_ROAD,SEDAN,63.28000000000429,82.24000000000078,3.2999999999967287,20.0,20.0,6.999999999997548,314.14781611376145,156.93335978932504
183695,TARGET_ROAD,VAN,53.90000000000283,82.88000000000065,13.299999999998068,20.0,20.0,0.0,314.78008818086107,157.0
183704,MERGING_ROAD,VAN,65.92000000000402,85.06000000000022,3.4599999999964375,20.0,20.0,6.9999999999972555,314.65083193008985,156.9697115824461
183705,MERGING_ROAD,SUV,68.0200000000036,86.79999999999987,3.099999999996509,20.0,20.0,6.999999999997548,314.24882109003534,156.92787107298506
183697,TARGET_ROAD,COUPE,57.980000000003464,87.25999999999978,13.659999999996558,20.0,20.0,0.0,313.29168888888785,157.0
183707,MERGING_ROAD,SEDAN,70.46000000000312,89.41999999999935,3.299999999996473,20.0,20.0,6.999999999997548,314.1478161137626,156.93335978932504
183699,TARGET_ROAD,SUV,59.86000000000376,89.95999999999924,14.419999999995728,20.0,20.0,0.0,314.257989353192,157.0
183708,MERGING_ROAD,SEDAN,73.12000000000259,92.07999999999882,3.299999999996473,20.0,20.0,6.999999999997548,314.1478161137629,156.93335978932504
183710,MERGING_ROAD,VAN,75.84000000000205,94.97999999999824,3.4599999999964375,20.0,20.0,6.9999999999972555,314.65083193009116,156.9697115824461
183701,TARGET_ROAD,SUV,62.48000000000417,95.51999999999813,17.359999999994212,20.0,20.0,0.0,314.3540117657251,157.0
183713,MERGING_ROAD,SUV,78.6200000000015,97.39999999999776,3.099999999996509,20.0,20.0,6.999999999997548,314.2488210891502,156.92787107300032
183715,MERGING_ROAD,SUV,81.04000000000102,99.81999999999728,3.099999999996509,20.0,20.0,6.999999999997548,314.2488210891439,156.92787107300032
183703,TARGET_ROAD,SEDAN,65.5400000000041,100.35999999999717,19.159999999993317,20.0,20.0,-1.3855583347321954E-13,314.11558215156487,157.0
183717,MERGING_ROAD,SUV,84.48000000000033,103.2599999999966,3.099999999996509,20.0,20.0,6.999999999997548,314.24882109003914,156.92787107298506
183719,MERGING_ROAD,SEDAN,86.85999999999986,105.81999999999609,3.299999999996473,20.0,20.0,6.999999999997548,314.14781610349866,156.9333597893397
183706,TARGET_ROAD,VAN,69.0800000000034,106.45999999999596,21.69999999999281,20.0,20.0,0.0,314.7504964980161,157.0
183722,MERGING_ROAD,COUPE,90.25999999999918,108.71999999999551,2.8399999999965715,20.0,20.0,7.031249999997566,313.31930620065725,156.9317837445056
183709,TARGET_ROAD,COUPE,73.84000000000245,109.15999999999542,19.699999999993217,20.0,20.0,0.0,313.08108888888927,157.0
183724,MERGING_ROAD,SUV,93.1799999999986,111.95999999999486,3.099999999996509,20.0,20.0,6.999999999997548,314.248821090037,156.92787107298506
183725,MERGING_ROAD,COUPE,94.95999999999825,113.41999999999457,2.8399999999965715,20.0,20.0,7.031249999997566,313.31930620065407,156.9317837445056
183726,MERGING_ROAD,SEDAN,97.15999999999781,116.11999999999404,3.299999999996473,20.0,20.0,6.999999999997548,314.1478161137625,156.93335978932504
183728,MERGING_ROAD,VAN,99.11999999999742,118.25999999999361,3.4599999999964375,20.0,20.0,6.9999999999972555,314.6508319300721,156.9697115824461
183711,TARGET_ROAD,SUV,76.120000000002,118.7999999999935,26.999999999991754,20.0,20.0,0.0,314.37262046307,157.0
183730,MERGING_ROAD,SUV,101.79999999999688,120.57999999999315,3.099999999996509,20.0,20.0,6.999999999997548,314.2488210900374,156.92787107298506
183712,TARGET_ROAD,SEDAN,77.92000000000164,121.11999999999304,27.53999999999165,20.0,20.0,-1.3855583347321954E-13,314.23958215156495,157.0
183732,MERGING_ROAD,SEDAN,105.69999999999611,124.65999999999234,3.299999999996473,20.0,20.0,6.999999999997548,314.14781610342305,156.9333597893398
183733,MERGING_ROAD,SUV,107.35999999999578,126.13999999999204,3.099999999996509,20.0,20.0,6.999999999997548,314.2488210900355,156.92787107298506
183714,TARGET_ROAD,SUV,79.98000000000123,126.67999999999194,31.019999999990954,20.0,20.0,-2.6645352591003757E-14,314.2151051643351,157.0
183736,MERGING_ROAD,COUPE,111.7599999999949,130.2199999999928,2.839999999998149,20.0,20.0,7.031249999997566,313.3193062005787,156.93178374450565
183738,MERGING_ROAD,SEDAN,113.61999999999453,132.57999999999402,3.299999999999727,20.0,20.0,6.999999999997548,314.14781610342106,156.9333597893398
183740,MERGING_ROAD,SEDAN,115.65999999999413,134.61999999999506,3.3000000000011767,20.0,20.0,6.999999999997548,314.1478161137614,156.93335978932504
183742,MERGING_ROAD,COUPE,117.73999999999371,136.19999999999587,2.840000000002398,20.0,20.0,7.031249999997566,313.31930620065356,156.9317837445056
183743,MERGING_ROAD,SUV,119.8199999999933,138.5999999999971,3.100000000004041,20.0,20.0,6.999999999997548,314.24882109003596,156.92787107298506
183716,TARGET_ROAD,SEDAN,82.80000000000067,139.13999999999737,40.67999999999695,20.0,20.0,0.0,314.11558215156055,157.0
183746,MERGING_ROAD,VAN,124.11999999999244,143.25999999999948,3.4600000000072804,20.0,20.0,7.000000000006635,314.65083190803944,156.96971158246276
183718,TARGET_ROAD,SEDAN,86.19999999999999,143.79999999999976,41.94000000000001,20.0,20.0,-9.370282327836321E-14,314.35139976185343,157.0
183748,MERGING_ROAD,VAN,127.23999999999182,146.38000000000108,3.4600000000094973,20.0,20.0,7.000000000006635,314.6508319080403,156.96971158246276
183750,MERGING_ROAD,SUV,128.91999999999214,147.70000000000175,3.100000000009853,20.0,20.0,7.000000000006415,314.2488210884601,156.9278710730007
183720,TARGET_ROAD,SEDAN,87.99999999999963,148.24000000000203,44.58000000000264,20.0,20.0,0.0,314.2395821515534,157.0
183721,TARGET_ROAD,COUPE,89.6599999999993,149.12000000000248,43.84000000000342,20.0,20.0,0.0,313.12888888887977,157.0
183723,TARGET_ROAD,SUV,91.57999999999892,151.1200000000035,43.86000000000483,20.0,20.0,0.0,314.45860614853336,157.0
183754,MERGING_ROAD,SUV,134.7199999999951,153.50000000000472,3.100000000009853,20.0,20.0,7.000000000006415,314.24882108889506,156.92787107300043
183727,TARGET_ROAD,SEDAN,97.39999999999776,154.040000000005,40.98000000000748,20.0,20.0,0.0,314.11558215155355,157.0
183756,MERGING_ROAD,SUV,137.33999999999645,156.12000000000606,3.100000000009853,20.0,20.0,7.000000000006415,314.2488210892524,156.9278710729857
183729,TARGET_ROAD,SEDAN,100.29999999999718,156.66000000000633,40.700000000009396,20.0,20.0,0.0,314.2395821515534,157.0
183758,MERGING_ROAD,SUV,140.45999999999805,159.24000000000765,3.100000000009853,20.0,20.0,7.000000000006415,314.2488210892502,156.9278710729857
183731,TARGET_ROAD,SUV,104.2399999999964,159.78000000000793,39.86000000001178,20.0,20.0,0.0,314.23820116432285,157.0
183762,MERGING_ROAD,SUV,144.78000000000026,163.56000000000986,3.100000000009853,20.0,20.0,7.000000000006415,314.24882108924174,156.9278710729857
183734,TARGET_ROAD,SEDAN,108.31999999999559,164.10000000001014,40.1200000000148,20.0,20.0,0.0,314.2395821515534,157.0
183735,TARGET_ROAD,SUV,110.31999999999519,165.44000000001083,39.440000000015885,20.0,20.0,-4.1822101337629647E-13,314.48134249222215,157.0
183764,MERGING_ROAD,SEDAN,149.64000000000274,168.60000000001244,3.3000000000099448,20.0,20.0,7.000000000006415,314.14781610361354,156.93335978933973
183737,TARGET_ROAD,SEDAN,112.37999999999478,169.14000000001272,41.100000000018184,20.0,20.0,0.0,314.12262722508666,157.0
183739,TARGET_ROAD,COUPE,114.59999999999434,169.84000000001308,39.62000000001898,20.0,20.0,0.0,313.1288888888802,157.0
183741,TARGET_ROAD,SEDAN,116.37999999999398,172.50000000001444,40.4600000000207,20.0,20.0,0.0,314.3904370780235,157.0
183769,MERGING_ROAD,COUPE,157.4000000000067,175.86000000001616,2.840000000009688,20.0,20.0,7.03125000000588,313.3193062007709,156.93178374450557
183744,TARGET_ROAD,SEDAN,121.75999999999291,176.46000000001646,39.040000000023795,20.0,20.0,0.0,314.3904370780202,157.0
183770,MERGING_ROAD,COUPE,159.80000000000794,178.26000000001738,2.840000000009688,20.0,20.0,7.03125000000588,313.31930620080516,156.93178374450557
183745,TARGET_ROAD,SUV,123.8399999999925,178.80000000001766,39.28000000002541,20.0,20.0,-3.814193405539042E-13,314.4310960202872,157.0
183772,MERGING_ROAD,SUV,162.4600000000093,181.2400000000189,3.100000000009853,20.0,20.0,7.000000000006415,314.248821089252,156.9278710729857
183747,TARGET_ROAD,SEDAN,125.69999999999213,181.7800000000192,40.4200000000273,20.0,20.0,0.0,314.1437821515535,157.0
183773,MERGING_ROAD,VAN,165.14000000001067,184.28000000002046,3.4600000000100373,20.0,20.0,7.000000000006635,314.6508319302194,156.96971158244602
183775,MERGING_ROAD,SEDAN,166.88000000001156,185.84000000002126,3.3000000000099448,20.0,20.0,7.000000000006415,314.14781610366805,156.93335978933968
183777,MERGING_ROAD,COUPE,169.38000000001284,187.8400000000223,2.840000000009688,20.0,20.0,7.03125000000588,313.3193062008018,156.93178374450557
183749,TARGET_ROAD,VAN,128.09999999999172,188.52000000002263,44.74000000003116,20.0,20.0,0.0,314.6165808233739,157.0
183778,MERGING_ROAD,SUV,171.30000000001382,190.70000000002375,3.7200000000101703,20.0,20.0,2.5899999999984944,314.2151707008064,156.9379774864674
183781,MERGING_ROAD,COUPE,174.4000000000154,192.86000000002485,2.840000000009688,20.0,20.0,7.03125000000588,313.3193062008042,156.93178374450557
183751,TARGET_ROAD,SEDAN,129.95999999999268,193.46000000002516,47.84000000003273,20.0,20.0,0.0,314.3904370780202,157.0
183783,MERGING_ROAD,VAN,177.76000000001713,196.90000000002692,3.4600000000100373,20.0,20.0,7.000000000006635,314.65083193603493,156.96971158244452
183784,MERGING_ROAD,SUV,180.2600000000184,199.04000000002802,3.100000000009853,20.0,20.0,7.000000000006415,314.2488210892536,156.9278710729857
183752,TARGET_ROAD,VAN,132.3599999999939,199.68000000002834,51.64000000003469,20.0,20.0,0.0,314.7113885280851,157.0
183787,MERGING_ROAD,SUV,184.02000000002033,202.80000000002994,3.100000000009853,20.0,20.0,7.000000000006415,314.2488210884537,156.9278710730007
183753,TARGET_ROAD,COUPE,134.07999999999478,203.26000000003017,53.560000000035636,20.0,20.0,0.0,313.29168888887716,157.0
183788,MERGING_ROAD,COUPE,186.92000000002182,205.38000000003126,2.840000000009688,20.0,20.0,7.03125000000588,313.3193062008031,156.93178374450557
183755,TARGET_ROAD,VAN,136.31999999999593,206.08000000003162,54.08000000003594,20.0,20.0,-2.8954616482224083E-13,314.61658082337476,157.0
183757,TARGET_ROAD,SUV,138.25999999999692,207.56000000003237,53.6200000000357,20.0,20.0,-2.2648549702353193E-14,314.48134249222215,157.0
183759,TARGET_ROAD,COUPE,141.01999999999833,208.90000000003306,52.26000000003497,20.0,20.0,0.0,313.2180161081721,157.0
183792,MERGING_ROAD,SUV,192.52000000002468,211.3000000000343,3.100000000009853,20.0,20.0,7.000000000006415,314.248821087029,156.9278710730016
183760,TARGET_ROAD,COUPE,142.87999999999928,211.76000000003452,53.26000000003548,20.0,20.0,-3.402833570476105E-13,313.2978888888768,157.0
183794,MERGING_ROAD,SUV,196.1000000000265,214.88000000003612,3.100000000009853,20.0,20.0,7.000000000006415,314.2488210892292,156.9278710729857
183795,MERGING_ROAD,COUPE,198.32000000002765,216.7800000000371,2.840000000009688,20.0,20.0,7.03125000000588,313.31930618611426,156.93178374452188
183797,MERGING_ROAD,SUV,200.30000000002866,219.08000000003827,3.100000000009853,20.0,20.0,7.000000000006415,314.2488210884626,156.9278710730007
183798,MERGING_ROAD,SUV,202.20000000002963,220.98000000003924,3.100000000009853,20.0,20.0,7.000000000006415,314.2488210884628,156.9278710730007
183761,TARGET_ROAD,SUV,144.78000000000026,221.52000000003952,61.06000000003951,20.0,20.0,0.0,314.23820116432285,157.0
183800,MERGING_ROAD,SUV,204.6800000000309,223.4600000000405,3.100000000009853,20.0,20.0,7.000000000006415,314.2488210892536,156.9278710729857
183802,MERGING_ROAD,SEDAN,206.36000000003176,225.32000000004146,3.3000000000099448,20.0,20.0,7.000000000006415,314.1478161036697,156.93335978933968
183763,TARGET_ROAD,SEDAN,147.48000000000164,225.86000000004174,62.72000000004034,20.0,20.0,0.0,314.10002722508676,157.0
183804,MERGING_ROAD,SEDAN,208.90000000003306,227.86000000004276,3.3000000000099448,20.0,20.0,7.000000000006415,314.14781610374257,156.93335978933965
183765,TARGET_ROAD,COUPE,150.9000000000034,228.320000000043,61.80000000003985,20.0,20.0,0.0,313.3976888888759,157.0
183806,MERGING_ROAD,SUV,211.9000000000346,230.6800000000442,3.100000000009853,20.0,20.0,7.000000000006415,314.2488210892508,156.9278710729857
183807,MERGING_ROAD,COUPE,214.42000000003588,232.88000000004533,2.840000000009688,20.0,20.0,7.03125000000588,313.3193062008047,156.93178374450557
183766,TARGET_ROAD,VAN,153.16000000000454,233.5800000000457,64.74000000004139,20.0,20.0,-1.9326762404204396E-14,314.61658082337476,157.0
183767,TARGET_ROAD,SUV,155.2000000000056,235.06000000004644,64.1800000000411,20.0,20.0,-3.2374103398069565E-13,314.48134249222215,157.0
183768,TARGET_ROAD,SEDAN,157.26000000000664,236.9200000000474,64.000000000041,20.0,20.0,0.0,314.0728828862409,157.0
183771,TARGET_ROAD,SUV,161.58000000000885,238.60000000004825,61.34000000003965,20.0,20.0,-4.796163466380676E-14,314.4813424922223,157.0
183810,MERGING_ROAD,COUPE,222.46000000004,240.92000000004944,2.840000000009688,20.0,20.0,7.03125000000588,313.3193062007709,156.93178374450557
183812,MERGING_ROAD,SEDAN,224.14000000004086,243.10000000005056,3.3000000000099448,20.0,20.0,7.000000000006415,314.14781610366805,156.93335978933968
183774,TARGET_ROAD,COUPE,165.50000000001086,243.5600000000508,62.44000000004018,20.0,20.0,0.0,313.39368888887594,157.0
183813,MERGING_ROAD,VAN,226.9600000000423,246.1000000000521,3.4600000000100373,20.0,20.0,7.000000000006635,314.65083190804125,156.96971158246276
183776,TARGET_ROAD,SUV,167.66000000001196,246.64000000005237,63.300000000040654,20.0,20.0,-2.8377300509419E-13,314.3726204630553,157.0
183779,TARGET_ROAD,SEDAN,171.80000000001408,247.96000000005304,60.50000000003921,20.0,20.0,0.0,314.040435779419,157.0
183816,MERGING_ROAD,COUPE,232.10000000004493,250.56000000005437,2.840000000009688,20.0,20.0,7.03125000000588,313.319306186099,156.93178374452188
183780,TARGET_ROAD,VAN,173.50000000001495,251.2200000000547,62.04000000004001,20.0,20.0,0.0,314.6165808233748,157.0
183818,MERGING_ROAD,SEDAN,235.84000000004684,254.80000000005654,3.3000000000099448,20.0,20.0,7.000000000006415,314.1478161037327,156.93335978933965
183782,TARGET_ROAD,SUV,177.1400000000168,255.34000000005682,62.520000000040255,20.0,20.0,-1.816324868286756E-13,314.2362494808992,157.0
