Max Delay,Max Target Delay,Max Merge Delay,Min Delay,Min Target Delay,Min Merge Delay,Average Delay,Average Target Delay,Average Merge Delay,Std Dev Delay,Std Dev Target Delay,Std Dev Merge Delay,Throughput,Throughput Target,Throughput Merge,Completed Vehicles,Completed Target Vehicles,Completed Merge Vehicles
25.05999999996527,24.799999999968207,25.05999999996527,0.0,0.0,0.03999999999992099,7.00624390242788,7.04364485980344,6.965408163252462,5.410919946936476,5.25920073037866,5.571570083978055,0.40371019515966816,0.2114499140368489,0.19299316646657308,410.0,214.0,196.0

VIN,Starting Road,Vehicle Spec,Start Time,Finish Time,Delay,Final Velocity,Max Velocity,Min Velocity,Final X Position,Final Y Position
69562,TARGET_ROAD,COUPE,0.4000000000000001,10.69999999999986,0.0,30.0,30.0,30.0,310.20000000000033,42.0
69563,TARGET_ROAD,SUV,2.1200000000000014,12.439999999999824,0.0,30.0,30.0,30.0,310.80000000000035,42.0
69564,MERGING_ROAD,SUV,3.5400000000000027,16.85999999999973,0.03999999999992099,30.0,30.0,20.0,311.13190250225296,41.99989834822626
69565,TARGET_ROAD,VAN,5.739999999999966,21.699999999999626,5.619999999999791,30.0,30.0,0.0,311.2959423814368,42.0
69566,MERGING_ROAD,COUPE,6.499999999999949,22.839999999999602,3.1799999999998434,30.0,30.0,0.0,309.90044406642056,41.999895223608746
69567,MERGING_ROAD,SUV,12.17999999999983,25.519999999999545,0.0599999999999099,30.0,30.0,20.0,311.13190250225296,41.99989834822626
69568,TARGET_ROAD,COUPE,12.659999999999819,28.779999999999475,5.819999999999787,30.0,30.0,0.0,309.9993000000012,42.0
69569,TARGET_ROAD,VAN,15.579999999999757,32.579999999999494,6.659999999999869,30.0,30.0,0.0,311.29582454677023,42.0
69570,MERGING_ROAD,SUV,17.21999999999972,34.35999999999977,3.8600000000002446,30.0,30.0,0.0,311.0772938122798,41.999902191502144
69571,TARGET_ROAD,VAN,17.599999999999714,37.44000000000025,9.500000000000671,30.0,30.0,0.0,311.2957823281036,42.0
69572,TARGET_ROAD,SUV,20.219999999999658,39.32000000000055,8.78000000000102,30.0,30.0,0.0,311.1062113356565,42.0
69573,TARGET_ROAD,SEDAN,21.779999999999625,42.560000000001054,10.46000000000156,30.0,30.0,0.0,311.13844391025725,42.0
69574,TARGET_ROAD,COUPE,27.479999999999503,43.96000000000127,6.1800000000019,30.0,30.0,0.0,309.99906000000163,42.0
