Max Delay,Max Target Delay,Max Merge Delay,Min Delay,Min Target Delay,Min Merge Delay,Average Delay,Average Target Delay,Average Merge Delay,Std Dev Delay,Std Dev Target Delay,Std Dev Merge Delay,Throughput,Throughput Target,Throughput Merge,Completed Vehicles,Completed Target Vehicles,Completed Merge Vehicles
101.13999999989412,96.69999999989791,101.13999999989412,0.0,2.2453150450019166E-12,0.0,67.66711590290315,65.57404255313168,69.81737704911649,26.217053173930402,25.805772952932877,26.461106331922892,0.33882516256323436,0.17242644361299522,0.1671293928546412,371.0,188.0,183.0

VIN,Starting Road,Vehicle Spec,Start Time,Finish Time,Delay,Final Velocity,Max Velocity,Min Velocity,Final X Position,Final Y Position
396675,MERGING_ROAD,SEDAN,0.25999999999999995,15.779999999999752,0.0,20.0,20.0,20.0,316.9656860357916,41.9999255684682
396676,TARGET_ROAD,VAN,0.3,19.959999999999663,3.839999999999911,20.0,20.0,0.0,317.26478349160016,42.0
396677,TARGET_ROAD,SUV,4.020000000000002,22.819999999999602,2.9799999999998477,20.0,20.0,0.0,317.17936970604467,42.0
396678,TARGET_ROAD,SEDAN,5.779999999999965,26.399999999999526,4.819999999999808,20.0,20.0,0.0,317.06144358974177,42.0
396679,MERGING_ROAD,VAN,9.099999999999895,29.639999999999457,4.999999999999805,20.0,20.0,0.0,317.41752441520026,41.999936338521636
396680,MERGING_ROAD,SUV,12.739999999999817,31.85999999999941,3.5999999999998344,20.0,20.0,0.0,316.94060330771754,41.99993010462172
396681,MERGING_ROAD,VAN,16.35999999999974,32.55999999999949,0.659999999999993,20.0,20.0,14.599999999999993,317.0963765758029,41.99993333891398
396682,MERGING_ROAD,SEDAN,20.319999999999656,35.90000000000001,0.06000000000059913,20.0,20.0,20.0,316.9656860357916,41.9999255684682
396683,TARGET_ROAD,COUPE,29.399999999999462,45.16000000000146,2.2453150450019166E-12,20.0,20.0,20.0,315.99999999999915,42.0
396684,MERGING_ROAD,SUV,30.41999999999944,46.0600000000016,0.12000000000240263,20.0,20.0,17.659999999999997,316.9350266017012,41.999925532325136
396685,MERGING_ROAD,COUPE,37.66000000000029,53.20000000000272,0.08000000000266994,20.0,20.0,20.0,315.7566337294697,41.99993639809781
396686,TARGET_ROAD,VAN,38.080000000000354,56.60000000000325,2.7000000000031434,20.0,20.0,2.6615999999999986,317.2692893506476,42.0
396687,TARGET_ROAD,SEDAN,39.90000000000064,59.98000000000378,4.280000000003387,20.0,20.0,0.0,317.06120192307515,42.0
396688,TARGET_ROAD,SUV,41.860000000000944,62.88000000000423,5.200000000003534,20.0,20.0,0.0,317.1806272927113,42.0
396689,MERGING_ROAD,VAN,44.44000000000135,66.34000000000394,6.3600000000028345,20.0,20.0,0.0,317.41752441520026,41.999936338521636
396690,TARGET_ROAD,VAN,44.70000000000139,69.52000000000331,9.000000000002167,20.0,20.0,0.0,317.2647931449332,42.0
396691,TARGET_ROAD,SUV,47.620000000001845,72.38000000000274,8.940000000001142,20.0,20.0,0.0,317.17991416348036,42.0
396692,MERGING_ROAD,SUV,49.44000000000213,75.18000000000218,10.220000000000294,20.0,20.0,0.0,316.94053019975246,41.99993010391498
396693,TARGET_ROAD,SEDAN,52.00000000000253,78.50000000000152,10.699999999999239,20.0,20.0,0.0,317.0610685897415,42.0
396694,MERGING_ROAD,COUPE,52.18000000000256,80.6400000000011,12.999999999998778,20.0,20.0,0.0,315.90289640860726,41.99994301697041
396695,TARGET_ROAD,VAN,53.7400000000028,84.22000000000038,14.65999999999783,20.0,20.0,0.0,317.26454739559983,42.0
396696,MERGING_ROAD,VAN,55.08000000000301,87.41999999999975,16.799999999996977,20.0,20.0,0.0,317.41715261146277,41.99993633500249
396697,TARGET_ROAD,COUPE,55.560000000003086,89.49999999999933,18.179999999996493,20.0,20.0,0.0,315.75473999999804,42.0
396698,TARGET_ROAD,SEDAN,59.54000000000371,93.21999999999859,17.879999999995132,20.0,20.0,0.0,317.0612935897415,42.0
396699,MERGING_ROAD,SEDAN,60.00000000000378,96.25999999999799,20.73999999999445,20.0,20.0,0.0,316.81878600199764,41.99992761353167
396700,MERGING_ROAD,VAN,67.0600000000038,99.15999999999741,16.559999999993856,20.0,20.0,0.0,317.4173741726106,41.99993633709013
396701,TARGET_ROAD,SUV,70.22000000000317,101.6999999999969,15.659999999993985,20.0,20.0,0.0,317.18009555117254,42.0
396702,MERGING_ROAD,SEDAN,73.96000000000242,104.95999999999626,15.479999999994074,20.0,20.0,0.0,316.81847784862384,41.99992761045198
396703,MERGING_ROAD,SEDAN,76.36000000000195,107.65999999999572,15.779999999994015,20.0,20.0,0.0,316.8186152671132,41.99992761181444
396704,TARGET_ROAD,COUPE,78.42000000000154,109.7599999999953,15.579999999994012,20.0,20.0,0.0,315.7547499999984,42.0
396705,TARGET_ROAD,VAN,82.86000000000065,113.65999999999453,14.97999999999412,20.0,20.0,0.0,317.26441129959983,42.0
396706,TARGET_ROAD,VAN,85.60000000000011,117.15999999999383,15.73999999999397,20.0,20.0,0.0,317.26442431293316,42.0
396707,MERGING_ROAD,SEDAN,86.35999999999996,120.15999999999323,18.279999999993517,20.0,20.0,0.0,316.81847784862384,41.99992761045198
396708,TARGET_ROAD,SEDAN,91.53999999999893,123.17999999999263,15.839999999993953,20.0,20.0,0.0,317.0612602564081,42.0
396709,MERGING_ROAD,VAN,92.23999999999879,126.41999999999199,18.639999999993442,20.0,20.0,0.0,317.4175340586697,41.99993633862002
396710,MERGING_ROAD,VAN,96.13999999999801,129.29999999999234,17.61999999999457,20.0,20.0,0.0,317.4170481229388,41.99993633400022
396711,TARGET_ROAD,COUPE,97.51999999999774,131.3799999999934,18.099999999995912,20.0,20.0,0.0,315.75534999999815,42.0
396712,TARGET_ROAD,SEDAN,99.91999999999726,135.0999999999953,19.379999999998294,20.0,20.0,0.0,317.06083942307487,42.0
396713,TARGET_ROAD,VAN,101.79999999999688,138.63999999999712,21.02000000000048,20.0,20.0,0.0,317.26429661159995,42.0
