Max Delay,Max Target Delay,Max Merge Delay,Min Delay,Min Target Delay,Min Merge Delay,Average Delay,Average Target Delay,Average Merge Delay,Std Dev Delay,Std Dev Target Delay,Std Dev Merge Delay,Throughput,Throughput Target,Throughput Merge,Completed Vehicles,Completed Target Vehicles,Completed Merge Vehicles
17.099999999970823,14.139999999973355,17.099999999970823,0.0,0.0,0.0,2.4628793774242523,1.0094208494180477,3.939137254889381,3.2534221846339095,2.8058209028160666,3.002400222949747,0.5061047656560858,0.2571638501103729,0.2510831035842449,514.0,259.0,255.0

VIN,Starting Road,Vehicle Spec,Start Time,Finish Time,Delay,Final Velocity,Max Velocity,Min Velocity,Final X Position,Final Y Position
533944,MERGING_ROAD,SUV,0.4200000000000001,15.659999999999755,0.0,20.0,20.0,19.84374999999997,309.2449494341488,41.99991104452269
533945,TARGET_ROAD,COUPE,0.6800000000000003,16.459999999999738,0.41999999999997684,20.0,20.0,11.900000000000004,308.2189999999991,42.0
533946,TARGET_ROAD,SUV,2.720000000000002,18.139999999999702,0.0,20.0,20.0,20.0,309.19999999999953,42.0
533947,TARGET_ROAD,COUPE,4.919999999999983,20.279999999999657,0.0,20.0,20.0,20.0,307.9999999999996,42.0
533948,TARGET_ROAD,COUPE,6.899999999999941,22.259999999999614,0.0,20.0,20.0,20.0,307.9999999999996,42.0
533949,MERGING_ROAD,VAN,10.099999999999874,25.439999999999547,0.09999999999990905,20.0,20.0,19.84375000000002,309.59701907195324,41.999923488945534
533950,TARGET_ROAD,SUV,11.379999999999846,26.799999999999518,0.0,20.0,20.0,20.0,309.19999999999953,42.0
533951,MERGING_ROAD,VAN,14.97999999999977,30.339999999999442,0.11999999999990862,20.0,20.0,19.84375000000002,309.59701907195324,41.999923488945534
533952,TARGET_ROAD,VAN,17.37999999999972,32.81999999999953,5.3290705182007514E-14,20.0,20.0,20.0,309.5999999999995,42.0
533953,MERGING_ROAD,VAN,20.439999999999653,35.82,0.1400000000005832,20.0,20.0,19.84375000000002,309.59701907195324,41.999923488945534
533954,TARGET_ROAD,SUV,21.01999999999964,36.4600000000001,0.02000000000069946,20.0,20.0,19.22,309.4971744125321,42.0
533955,MERGING_ROAD,SUV,23.45999999999959,38.84000000000047,0.14000000000111967,20.0,20.0,19.84375000000004,309.24494943414896,41.99991104452269
533956,TARGET_ROAD,VAN,26.15999999999953,41.600000000000904,1.6129320101754274E-12,20.0,20.0,20.0,309.5999999999995,42.0
533957,MERGING_ROAD,VAN,26.959999999999514,42.380000000001026,0.18000000000174765,20.0,20.0,19.84375000000002,309.597019071953,41.999923488945534
533958,MERGING_ROAD,VAN,32.079999999999416,47.500000000001826,0.1800000000026465,20.0,20.0,19.84375000000002,309.59701907195324,41.999923488945534
533959,TARGET_ROAD,VAN,33.57999999999965,49.020000000002064,2.653877118063974E-12,20.0,20.0,20.0,309.5999999999995,42.0
533960,MERGING_ROAD,SEDAN,42.04000000000097,57.46000000000338,0.20000000000264606,20.0,20.0,19.843750000000178,309.1838181340129,41.99991611190917
533961,MERGING_ROAD,COUPE,43.780000000001245,59.16000000000365,0.18000000000263938,20.0,20.0,19.843750000000178,308.15882629113287,41.999925370232496
533962,TARGET_ROAD,COUPE,44.86000000000141,60.220000000003814,2.639666263348772E-12,20.0,20.0,20.0,307.9999999999996,42.0
533963,TARGET_ROAD,SUV,46.52000000000167,61.94000000000408,2.6503244043851737E-12,20.0,20.0,20.0,309.19999999999953,42.0
533964,MERGING_ROAD,SUV,49.860000000002195,65.32000000000414,0.22000000000218378,20.0,20.0,19.843750000000178,309.24494943389413,41.99991104452269
533965,TARGET_ROAD,COUPE,52.28000000000257,67.64000000000368,1.3464784842653899E-12,20.0,20.0,20.0,307.9999999999996,42.0
533966,MERGING_ROAD,SUV,52.540000000002614,68.66000000000348,0.8800000000011003,20.0,20.0,10.7166,309.3503035760639,41.99992009480781
