Max Delay,Max Target Delay,Max Merge Delay,Min Delay,Min Target Delay,Min Merge Delay,Average Delay,Average Target Delay,Average Merge Delay,Std Dev Delay,Std Dev Target Delay,Std Dev Merge Delay,Throughput,Throughput Target,Throughput Merge,Completed Vehicles,Completed Target Vehicles,Completed Merge Vehicles
9.85999999997508,7.0599999999752825,9.85999999997508,0.0,0.0,0.019999999999910756,1.4282531645497418,0.47502487561965784,2.415876288647406,1.7570549977143315,1.239834335090909,1.6662518915567097,0.3870424080899183,0.19695069373689514,0.19093360628321268,395.0,201.0,194.0

VIN,Starting Road,Vehicle Spec,Start Time,Finish Time,Delay,Final Velocity,Max Velocity,Min Velocity,Final X Position,Final Y Position
142283,MERGING_ROAD,SUV,5.899999999999962,23.779999999999582,0.019999999999910756,20.0,20.0,19.844360351564955,410.98246907845265,41.999912338704014
142282,TARGET_ROAD,SUV,3.720000000000003,25.959999999999535,1.7399999999998812,20.0,20.0,4.4766,410.88108501305067,42.0
142285,MERGING_ROAD,COUPE,11.63999999999984,29.47999999999946,0.03999999999991033,20.0,20.0,19.844360351556194,409.7264731664777,41.99991725747918
142284,TARGET_ROAD,COUPE,10.159999999999872,30.619999999999436,0.0,20.0,20.0,20.0,409.9999999999938,42.0
142286,MERGING_ROAD,SUV,13.819999999999794,31.719999999999413,0.03999999999991033,20.0,20.0,19.844360351551792,410.9824690784532,41.999912338704014
142287,MERGING_ROAD,VAN,17.999999999999705,35.920000000000016,0.04000000000060311,20.0,20.0,19.844360351558436,411.3508856806154,41.999929537666155
142289,MERGING_ROAD,VAN,20.399999999999654,38.340000000000394,0.06000000000103256,20.0,20.0,19.844360351555984,411.350885680304,41.99992953766615
142288,TARGET_ROAD,SEDAN,19.879999999999665,40.38000000000071,1.3962164757685969E-12,20.0,20.0,20.0,410.79999999999376,42.0
142290,TARGET_ROAD,SEDAN,25.119999999999553,45.62000000000153,2.327027459614328E-12,20.0,20.0,20.0,410.79999999999376,42.0
142291,MERGING_ROAD,SUV,27.939999999999493,48.600000000002,2.8000000000027967,20.0,20.0,0.5765999999999996,411.1105436629501,41.999934797750115
142292,MERGING_ROAD,SEDAN,29.819999999999453,49.860000000002195,2.1800000000030337,20.0,20.0,4.594999999999996,410.7747094657584,41.99993561091406
142294,MERGING_ROAD,VAN,32.09999999999942,50.560000000002304,0.580000000003178,20.0,20.0,14.524799999999995,411.10709014783197,41.999936000462796
