Max Delay,Max Target Delay,Max Merge Delay,Min Delay,Min Target Delay,Min Merge Delay,Average Delay,Average Target Delay,Average Merge Delay,Std Dev Delay,Std Dev Target Delay,Std Dev Merge Delay,Throughput,Throughput Target,Throughput Merge,Completed Vehicles,Completed Target Vehicles,Completed Merge Vehicles
5.039999999967989,2.2400000000064146,5.039999999967989,0.0,0.0,0.04000000000114312,0.9777627118547764,0.16533333333369582,1.818206896531756,1.166331818037861,0.4839485739413131,1.0658974971420958,0.2857917885723832,0.145965513214836,0.14047392997625616,295.0,150.0,145.0

VIN,Starting Road,Vehicle Spec,Start Time,Finish Time,Delay,Final Velocity,Max Velocity,Min Velocity,Final X Position,Final Y Position
200575,TARGET_ROAD,SUV,0.21999999999999997,31.259999999999422,0.0,10.0,10.0,10.0,310.7999999999909,42.0
200576,MERGING_ROAD,COUPE,0.9800000000000005,33.219999999999594,1.6000000000001542,10.0,10.0,0.0,309.7923444119932,41.99996650256564
200577,TARGET_ROAD,SUV,5.299999999999975,36.34000000000008,6.785683126508957E-13,10.0,10.0,10.0,310.7999999999909,42.0
200578,MERGING_ROAD,SEDAN,8.179999999999914,38.96000000000049,0.04000000000114312,10.0,10.0,10.0,310.7552493522264,41.999972070184796
200579,TARGET_ROAD,COUPE,10.29999999999987,41.24000000000085,1.5489831639570184E-12,10.0,10.0,10.0,309.799999999991,42.0
200580,TARGET_ROAD,COUPE,19.71999999999967,50.66000000000232,3.2223113066720543E-12,10.0,10.0,10.0,309.799999999991,42.0
200581,MERGING_ROAD,SEDAN,23.979999999999578,54.80000000000297,0.08000000000395602,10.0,10.0,10.0,310.7552493522264,41.999972070184796
200582,TARGET_ROAD,SEDAN,25.099999999999554,56.14000000000318,4.195754854663392E-12,10.0,10.0,10.0,310.7999999999909,42.0
200583,MERGING_ROAD,VAN,28.95999999999947,59.840000000003755,0.10000000000485088,10.0,10.0,10.0,311.1416059042737,41.99997351981412
200584,TARGET_ROAD,SUV,29.599999999999458,62.28000000000414,1.640000000005255,10.0,10.0,0.0,310.9449112456059,42.0
200585,TARGET_ROAD,COUPE,33.37999999999962,64.32000000000434,5.293543381412746E-12,10.0,10.0,10.0,309.799999999991,42.0
200586,MERGING_ROAD,COUPE,34.65999999999982,65.44000000000412,0.14000000000486423,10.0,10.0,10.0,309.7014464062226,41.99997608910463
200587,TARGET_ROAD,SUV,36.80000000000015,67.84000000000364,4.0607517348689726E-12,10.0,10.0,10.0,310.7999999999909,42.0
200588,TARGET_ROAD,COUPE,42.14000000000099,73.0800000000026,2.1813661987835076E-12,10.0,10.0,10.0,309.799999999991,42.0
200589,MERGING_ROAD,SEDAN,42.760000000001085,75.5600000000021,2.060000000001587,10.0,10.0,0.0,310.77108955578313,41.999970420835275
200590,TARGET_ROAD,COUPE,45.440000000001504,76.74000000000187,0.36000000000093735,10.0,10.0,4.599999999999998,309.8359999999915,42.0
200591,MERGING_ROAD,COUPE,47.90000000000189,78.74000000000147,0.2000000000001485,10.0,10.0,10.0,309.7014464062226,41.99997608910463
200592,TARGET_ROAD,SUV,53.54000000000277,84.58000000000031,0.0,10.0,10.0,10.0,310.7999999999909,42.0
200593,MERGING_ROAD,VAN,54.24000000000288,87.1399999999998,2.1199999999974892,10.0,10.0,0.0,311.11154253192007,41.99996408419863
200594,MERGING_ROAD,VAN,59.88000000000376,90.87999999999906,0.2199999999958635,10.0,10.0,10.0,311.1416059042737,41.99997351981412
200595,TARGET_ROAD,VAN,61.02000000000394,92.25999999999878,0.15999999999541714,10.0,10.0,7.000000000000002,311.12896103895235,42.0
200596,MERGING_ROAD,COUPE,66.42000000000392,97.29999999999778,0.23999999999442068,10.0,10.0,10.0,309.7014464062226,41.99997608910463
200597,TARGET_ROAD,COUPE,67.22000000000376,99.39999999999736,1.2399999999941684,10.0,10.0,0.0,309.6823899999917,42.0
200598,MERGING_ROAD,SUV,70.48000000000312,101.49999999999694,0.2599999999943954,10.0,10.0,10.0,310.9652976033501,41.999970780376024
200599,TARGET_ROAD,COUPE,71.5400000000029,102.95999999999665,0.47999999999431964,10.0,10.0,3.699999999999998,309.74899999999155,42.0
200600,MERGING_ROAD,SEDAN,74.86000000000224,105.87999999999607,0.27999999999439495,10.0,10.0,10.0,310.7552493522264,41.999972070184796
200601,TARGET_ROAD,SUV,75.6000000000021,108.2799999999956,1.639999999994071,10.0,10.0,0.0,310.9449112456059,42.0
200602,TARGET_ROAD,COUPE,85.36000000000016,116.299999999994,0.0,10.0,10.0,10.0,309.799999999991,42.0
200603,MERGING_ROAD,SUV,87.41999999999975,118.49999999999356,0.31999999999438344,10.0,10.0,10.0,310.9652976033501,41.999970780376024
200604,MERGING_ROAD,SEDAN,93.37999999999856,124.43999999999238,0.319999999994387,10.0,10.0,10.0,310.7552493522264,41.999972070184796
200605,MERGING_ROAD,VAN,98.57999999999753,129.67999999999253,0.3199999999955736,10.0,10.0,10.0,311.1416059042737,41.99997351981412
200606,TARGET_ROAD,SEDAN,99.13999999999741,132.3399999999939,2.1599999999970514,10.0,10.0,0.0,310.81481506409455,42.0
200607,MERGING_ROAD,COUPE,104.35999999999638,135.33999999999543,0.33999999999961616,10.0,10.0,10.0,309.7014464062226,41.99997608910463
200608,TARGET_ROAD,COUPE,106.93999999999586,137.87999999999673,1.4352963262354024E-12,10.0,10.0,10.0,309.799999999991,42.0
200609,MERGING_ROAD,SUV,108.21999999999561,139.33999999999747,0.36000000000243304,10.0,10.0,10.0,310.9652976033501,41.999970780376024
200610,MERGING_ROAD,SUV,111.7799999999949,142.8999999999993,0.3600000000049626,10.0,10.0,10.0,310.9652976033501,41.999970780376024
