Max Delay,Max Target Delay,Max Merge Delay,Min Delay,Min Target Delay,Min Merge Delay,Average Delay,Average Target Delay,Average Merge Delay,Std Dev Delay,Std Dev Target Delay,Std Dev Merge Delay,Throughput,Throughput Target,Throughput Merge,Completed Vehicles,Completed Target Vehicles,Completed Merge Vehicles
10.139999999977046,7.399999999979396,10.139999999977046,0.0,0.0,0.0,1.537362637356175,0.45114754098207654,2.63558011048579,1.891069140682485,1.2007130372796486,1.8262464359080883,0.35947066956372387,0.18150440371351445,0.17874777799734623,364.0,183.0,181.0

VIN,Starting Road,Vehicle Spec,Start Time,Finish Time,Delay,Final Velocity,Max Velocity,Min Velocity,Final X Position,Final Y Position
182410,MERGING_ROAD,COUPE,2.1000000000000014,17.399999999999718,0.0,20.0,20.0,20.0,309.7293791621373,41.999917959352935
182411,TARGET_ROAD,COUPE,8.099999999999916,23.559999999999587,0.0,20.0,20.0,20.0,309.9999999999995,42.0
182412,TARGET_ROAD,SEDAN,12.13999999999983,27.6399999999995,0.0,20.0,20.0,20.0,310.79999999999944,42.0
182413,TARGET_ROAD,SUV,17.25999999999972,32.75999999999952,4.263256414560601E-14,20.0,20.0,20.0,310.79999999999944,42.0
182414,TARGET_ROAD,VAN,20.959999999999642,36.4800000000001,7.034373084024992E-13,20.0,20.0,20.0,311.1999999999994,42.0
182415,MERGING_ROAD,SEDAN,23.259999999999593,38.70000000000045,0.08000000000109608,20.0,20.0,20.0,310.97889457479306,41.99992440964147
182416,MERGING_ROAD,SEDAN,30.45999999999944,45.900000000001576,0.08000000000237506,20.0,20.0,20.0,310.97889457479306,41.99992440964147
182417,MERGING_ROAD,COUPE,33.69999999999967,49.08000000000207,0.08000000000264151,20.0,20.0,20.0,309.7293791621373,41.999917959352935
182418,MERGING_ROAD,SEDAN,38.58000000000043,54.020000000002845,0.08000000000265217,20.0,20.0,20.0,310.97889457479306,41.99992440964147
182419,TARGET_ROAD,VAN,39.240000000000535,55.020000000003,0.26000000000270873,20.0,20.0,14.599999999999993,311.1802337662327,42.0
182420,MERGING_ROAD,SEDAN,42.58000000000106,58.040000000003474,0.1000000000026553,20.0,20.0,20.0,310.97889457479306,41.99992440964147
182421,TARGET_ROAD,SUV,42.960000000001116,60.040000000003786,1.5800000000029115,20.0,20.0,5.256600000000001,311.0657509242804,42.0
182422,TARGET_ROAD,SEDAN,44.7800000000014,60.64000000000388,0.3600000000027208,20.0,20.0,15.319999999999995,310.8005999999987,42.0
182423,MERGING_ROAD,SEDAN,45.14000000000146,63.9800000000044,3.4800000000031837,20.0,20.0,0.0,310.80850955156086,41.99991339131169
182424,MERGING_ROAD,COUPE,48.260000000001945,64.5000000000043,0.9400000000025983,20.0,20.0,11.180000000000001,309.70138368361967,41.99993655152706
182425,MERGING_ROAD,SEDAN,54.660000000002945,70.16000000000318,0.14000000000047308,20.0,20.0,20.0,310.97889457479306,41.99992440964147
182426,TARGET_ROAD,SEDAN,58.300000000003514,73.80000000000246,0.0,20.0,20.0,20.0,310.79999999999944,42.0
182427,MERGING_ROAD,VAN,58.70000000000358,75.52000000000211,1.4399999999987756,20.0,20.0,8.061599999999997,311.3179586134496,41.99993470508512
182428,TARGET_ROAD,VAN,64.24000000000436,79.76000000000127,0.0,20.0,20.0,20.0,311.1999999999994,42.0
182429,MERGING_ROAD,COUPE,66.040000000004,81.52000000000092,0.17999999999715754,20.0,20.0,20.0,309.7293791621373,41.999917959352935
182430,TARGET_ROAD,SEDAN,66.5400000000039,83.18000000000059,1.139999999996931,20.0,20.0,8.365,310.8694999999986,42.0
182431,MERGING_ROAD,SEDAN,68.86000000000344,84.42000000000034,0.1999999999971429,20.0,20.0,20.0,310.97889457479306,41.99992440964147
182432,TARGET_ROAD,VAN,70.00000000000321,85.52000000000012,0.0,20.0,20.0,20.0,311.1999999999994,42.0
182433,MERGING_ROAD,VAN,74.74000000000227,90.33999999999916,0.21999999999713538,20.0,20.0,20.0,311.35516596496944,41.99992960837601
182434,MERGING_ROAD,SEDAN,78.92000000000144,94.49999999999834,0.21999999999713893,20.0,20.0,20.0,310.97889457479306,41.99992440964147
182435,MERGING_ROAD,COUPE,80.6400000000011,96.159999999998,0.2199999999971496,20.0,20.0,20.0,309.7293791621373,41.999917959352935
182436,MERGING_ROAD,SUV,82.80000000000067,98.37999999999757,0.21999999999713893,20.0,20.0,20.0,310.98588909362405,41.99991240179782
182437,TARGET_ROAD,COUPE,86.87999999999985,102.33999999999678,0.0,20.0,20.0,20.0,309.9999999999995,42.0
182438,MERGING_ROAD,VAN,94.49999999999834,110.11999999999523,0.2399999999971314,20.0,20.0,20.0,311.35516596496944,41.99992960837601
