Results for Lead In: Merge:100 Target:100
Max Delay,Max Target Delay,Max Merge Delay,Min Delay,Min Target Delay,Min Merge Delay,Average Delay,Average Target Delay,Average Merge Delay,Std Dev Delay,Std Dev Target Delay,Std Dev Merge Delay,Throughput,Throughput Target,Throughput Merge,Completed Vehicles,Completed Target Vehicles,Completed Merge Vehicles
9.579999999979776,5.539999999983326,9.579999999979776,0.0,0.0,0.01999999999994273,1.510025839787701,0.34048309178610614,2.8549999999895332,1.9928992162494503,0.9923055467018905,2.00616812743415,0.3807106598987148,0.2052756842524085,0.17707472553428594,387.0,207.0,180.0
8.480000000011177,8.480000000011177,8.039999999981177,0.0,0.0,0.0,1.6215424164471177,0.5320212765950425,2.640597014915725,1.7970852396936643,1.3764347097420027,1.5262256771830618,0.3830398991691704,0.1875423965525284,0.19792035921080528,389.0,188.0,201.0
12.64000000001323,10.140000000012037,12.64000000001323,0.0,0.0,0.019999999999910756,2.143905013187001,1.167015706804655,3.136382978713741,2.3683701912926898,2.1846573514409284,2.1223621179523775,0.3732151649436105,0.19155166880628025,0.18513047759735823,379.0,191.0,188.0
10.599999999978849,6.319999999982617,10.599999999978849,0.0,0.0,0.0,1.387487179482019,0.3369523809510527,2.61311111110148,1.8787801125601087,0.9826447537191136,1.931759499888831,0.38550501156539047,0.20812273294893127,0.17792538995325713,390.0,210.0,180.0
14.040000000002578,12.380000000001761,14.040000000002578,0.0,0.0,0.4599999999975317,2.1265508684805616,1.0745360824727517,3.103062200947137,2.5055960721317154,2.3985616482909453,2.187321055091016,0.39787536529524836,0.191820914412396,0.20634231103401215,403.0,194.0,209.0
10.83999999997863,8.67999999998047,10.83999999997863,0.0,0.0,0.03999999999991033,1.9293999999947165,0.7235514018679785,3.316774193538379,2.347056803737708,1.6649151713279238,2.24935984263936,0.3961729691185636,0.2132026221931305,0.18422043064013208,400.0,214.0,186.0
9.719999999979631,8.479999999980652,9.719999999979631,0.0,0.0,0.0,1.7818604651104024,0.8163999999972976,2.8144385026645202,2.1792302771068415,1.7278839775814958,2.1382163290288907,0.38281203632286875,0.19859789883435378,0.18497635863663167,387.0,200.0,187.0
12.419999999977176,11.779999999977633,12.419999999977176,0.0,0.0,0.0,2.194386920974486,1.1910989010961606,3.181405405395317,2.815553162430335,2.435956364094476,2.814960068449231,0.36351030110957644,0.18026941362927223,0.18371035331980992,367.0,182.0,185.0
11.219999999978285,11.120000000001383,11.219999999978285,0.0,0.0,0.0,2.152253164550435,1.0665671641762384,3.2771134020515342,2.5461670844535687,2.135688840300662,2.4469480080556623,0.38874126562370487,0.19797494287302556,0.19092608995189556,395.0,201.0,194.0
8.279999999981012,3.760000000002808,8.279999999981012,0.0,0.0,0.0,1.2181283422410467,0.2346739130428426,2.1705263157803625,1.5405449846796146,0.7142827827014248,1.5276851207762643,0.36826972310866257,0.18410678193363547,0.18708889676643284,374.0,184.0,190.0
14.019999999975738,10.51999999997878,14.019999999975738,0.0,0.0,0.019999999999910756,2.1845161290261546,1.2188888888861125,3.299893048118393,2.7772340081554336,2.3639810009408118,2.801077330801724,0.3937546410288939,0.2116733957901837,0.1827099699067076,403.0,216.0,187.0
16.09999999998766,12.419999999989887,16.09999999998766,0.0,0.0,0.019999999999910756,1.9978811369451102,1.0016080401993084,3.052446808500504,2.579253874507882,2.2740532133652387,2.4612409022843567,0.38085303206274873,0.19832569264513003,0.1850138760408185,387.0,199.0,188.0
11.539999999977976,7.999999999981089,11.539999999977976,0.0,0.0,0.0,1.8291457286371946,0.7300518134697599,2.8639024390143386,2.2505268559800773,1.692258660942969,2.2201666362904646,0.3936696340259622,0.1909000989120872,0.20317145688813432,398.0,193.0,205.0
10.139999999979267,7.399999999981617,10.139999999979267,0.0,0.0,0.0,1.5373626373570521,0.4511475409822883,2.6355801104873353,1.8910691406833489,1.200713037280201,1.826246435908716,0.36036036036058466,0.18195557499961587,0.1791901791902907,364.0,183.0,181.0
14.659999999975156,10.81999999997856,14.659999999975156,0.0,0.0,0.019999999999910756,1.8470076726279956,0.8908421052606985,2.750845771134395,2.491981000492393,2.0507709272611385,2.5344519226701068,0.3849561878509835,0.1896131890943653,0.1978930786650836,391.0,190.0,201.0
11.319999999978247,10.519999999995516,11.319999999978247,0.0,0.0,0.0,2.0414594594535815,1.0831521739108596,2.989462365581863,2.458823060516221,2.228434052121259,2.3036718542372236,0.36564877952389613,0.18233347206543637,0.18381262970660722,370.0,184.0,186.0
17.760000000003526,14.22000000000573,17.760000000003526,0.0,0.0,0.6200000000033299,3.437878787873556,2.431720930231222,4.633038674023309,3.5434252027003628,3.588461135009927,3.0892410238603096,0.39179990501844875,0.213149859222086,0.17908025961701823,396.0,215.0,181.0
12.539999999977084,9.259999999979925,12.539999999977084,0.0,0.0,0.0,1.6759055118051562,0.7917708333309491,2.5740740740646677,2.1896813683688903,1.8074098034101544,2.1785599862152933,0.375317690171048,0.19064641048567108,0.18618121638406318,381.0,192.0,189.0
18.739999999971445,16.219999999973613,18.739999999971445,0.0,0.0,0.0,2.5693702770710227,1.6856842105229963,3.3804830917769357,3.690079949216576,3.6387640043252167,3.5478468340514473,0.39138750320429794,0.18770252114134828,0.20407358479418053,397.0,190.0,207.0
11.039999999978448,8.480000000007255,11.039999999978448,0.0,0.0,0.0,2.0525853658479853,1.1113043478242124,3.0124137930938963,2.3384859910842755,2.0185376969312334,2.2506151509806185,0.40346388506224745,0.20499514745798966,0.19976382601862497,410.0,207.0,203.0
MEAN ROW,100,100
12.283999999984243,9.726999999990293,12.261999999982745,0.0,0.0,0.06100000000001789,1.9619326458450146,0.9439735401704267,3.0150275650446687,2.4090921798020575,1.9738357338744503,2.3082061961899556,0.3830532007232311,0.19548802091249373,0.1888102734928075,388.0,197.0,191.0


Results for Lead In: Merge:150 Target:100
Max Delay,Max Target Delay,Max Merge Delay,Min Delay,Min Target Delay,Min Merge Delay,Average Delay,Average Target Delay,Average Merge Delay,Std Dev Delay,Std Dev Target Delay,Std Dev Merge Delay,Throughput,Throughput Target,Throughput Merge,Completed Vehicles,Completed Target Vehicles,Completed Merge Vehicles
14.599999999973043,14.119999999975505,14.599999999973043,0.0,0.0,0.01999999999994273,4.5985529715652165,4.730628019314359,4.446666666653667,3.446402307065046,3.483917930522197,3.396404634964538,0.3797766481523835,0.20428303562629924,0.1766403014662249,387.0,207.0,180.0
15.3399999999723,13.439999999976123,15.3399999999723,0.0,0.0,0.0,4.033470437007567,4.190744680842556,3.8863681591917363,3.0236193666347013,2.922526864754177,3.108011032934533,0.3812454671974472,0.18530200283878454,0.19699315914315393,389.0,188.0,201.0
16.160000000016364,16.160000000015117,16.160000000016364,0.0,0.0,0.019999999999910756,5.097044854871235,5.4268062827143915,4.762021276583705,3.8157824907169537,4.166144998162213,3.390616927418601,0.372298624754653,0.1915286189885265,0.1846758349706458,379.0,191.0,188.0
23.18000000001871,23.18000000001871,20.98000000001883,0.0,0.0,0.0,6.414358974348994,6.607333333324792,6.189222222210557,4.807789510132329,5.044994269039093,4.504892828370125,0.38550501156539047,0.20812273294893127,0.17792538995325713,390.0,210.0,180.0
13.180000000001886,13.180000000001886,12.340000000002757,0.0,0.0,0.019999999999910756,4.191215880882269,4.552989690711703,3.8554066985525197,2.6682314958907662,2.840066851594496,2.4508399013689424,0.39689574346574824,0.19124605678245366,0.20583426894377513,403.0,194.0,209.0
28.36000000002136,28.36000000002136,26.94000000002188,0.0,0.0,0.01999999999998714,6.609649999989981,6.911682242982508,6.2621505376222615,6.088929124037501,6.382264266709742,5.7131780978170985,0.39519443566259205,0.2123690060337935,0.1837654125831053,400.0,214.0,186.0
