Results for Traffic Rate: 500
Max Delay,Max Target Delay,Max Merge Delay,Min Delay,Min Target Delay,Min Merge Delay,Average Delay,Average Target Delay,Average Merge Delay,Std Dev Delay,Std Dev Target Delay,Std Dev Merge Delay,Throughput,Throughput Target,Throughput Merge,Completed Vehicles,Completed Target Vehicles,Completed Merge Vehicles
5.3799999999815,2.179999999984286,5.3799999999815,0.0,0.0,0.0,0.7420353982247617,0.05777777777869401,1.275433070855948,0.922862667552,0.302700156853463,0.8914367381442402,0.22270398108015466,0.09801397936762332,0.12514781237690106,226.0,99.0,127.0
4.480000000010325,3.140000000009735,4.480000000010325,0.0,0.0,0.019999999999980034,0.6917117117073946,0.08060000000062771,1.1926229508113018,0.9106594718329794,0.4086412118230683,0.9028595766818628,0.21886584115480168,0.09878299351989717,0.12027762441840452,222.0,100.0,122.0
4.7199999999820825,2.179999999984286,4.7199999999820825,0.0,0.0,0.03999999999991033,0.7388235294065967,0.06948275862134162,1.375245901628642,0.9419960716997315,0.3418354232639209,0.8882292322547353,0.23527085804680528,0.11466982997239249,0.12213434778263643,238.0,116.0,122.0
5.979999999980954,2.799999999983669,5.979999999980954,0.0,0.0,0.019999999999910756,0.8788721804457325,0.10766917293235934,1.6500751879591053,1.1215202854000292,0.4271234211161056,1.0694264475251483,0.26205347467161144,0.13102673733580572,0.13127763739742862,266.0,133.0,133.0
4.879999999981937,3.0799999999833965,4.879999999981937,0.0,0.0,0.0,0.671559633022574,0.1084615384615107,1.1852631578852981,0.8977946213988515,0.4379558487342269,0.9017917938811848,0.2153384171639889,0.10385875209721226,0.11260816310410429,218.0,104.0,114.0
4.839999999981973,3.619999999982923,4.839999999981973,0.0,0.0,0.019999999999910756,0.7042396313319843,0.11333333333377314,1.2582142857053071,1.021496371297164,0.5408400285707192,1.055098348733066,0.21632937892546567,0.10493913530159014,0.11165387299378873,217.0,105.0,112.0
5.619999999981282,0.9799999999853242,5.619999999981282,0.0,0.0,0.0,0.71728506786848,0.024955752212956244,1.4416666666562037,1.055831406734064,0.12315989961575867,1.113130803262873,0.21803902997310304,0.11257895470945675,0.10655301012260238,221.0,113.0,108.0
4.839999999981991,2.0999999999843055,4.839999999981991,0.0,0.0,0.019999999999910756,0.6960337552699877,0.08464000000048862,1.378392857133268,0.8946589566073664,0.35538496085042076,0.8185184280650372,0.2344074535637327,0.1237476735438144,0.11077483037610997,237.0,125.0,112.0
6.159999999980773,1.7999999999846317,6.159999999980773,0.0,0.0,0.019999999999910756,0.8799999999953357,0.04549618320718112,1.814358974347885,1.263469365949304,0.22974334747544436,1.293010390957842,0.2445904096890887,0.12953624048262788,0.11539144328073944,248.0,131.0,117.0
4.439999999982373,1.4400000000088653,4.439999999982373,0.0,0.0,0.0,0.6055502392311235,0.026168224300567627,1.2133333333249419,0.8093542872562419,0.16267417615707871,0.7700131566620007,0.21122632547058884,0.10813979342274165,0.10624114657118361,209.0,107.0,102.0
5.419999999981446,3.959999999982667,5.419999999981446,0.0,0.0,0.019999999999910756,0.8128395061678608,0.07078125000005558,1.6387826086850696,1.1680181602981217,0.3890686181721908,1.1912968073337211,0.23961188790517238,0.12621531543976158,0.11444608096818538,243.0,128.0,115.0
5.679999999981209,0.919999999985361,5.679999999981209,0.0,0.0,0.019999999999910756,0.6334862385277711,0.016727272728172145,1.2616666666569922,0.9044455711012663,0.10005552177541199,0.9267950550508887,0.2150325507991082,0.10857977652314581,0.10652988755185178,218.0,110.0,108.0
5.739999999981155,2.159999999984233,5.739999999981155,0.0,0.0,0.060000000001483755,0.7082499999954256,0.020819672131728226,1.4189830508375534,1.0488995523023983,0.1962333428809671,1.0973337407938406,0.23715883713131633,0.12134232460073975,0.1166030949228972,240.0,122.0,118.0
5.1399999999817005,3.160000000009756,5.1399999999817005,0.0,0.0,0.019999999999916085,0.8459437750946749,0.11264957264936601,1.4959090908984716,1.029310220955711,0.42488086447132895,0.9692694488408644,0.24630054601582163,0.11840427469799024,0.13056896415296568,249.0,117.0,132.0
4.939999999981882,2.69999999998376,4.939999999981882,0.0,0.0,0.0,0.7182727272679944,0.11250000000063426,1.2613793103352828,0.9139339135491358,0.48598977117705244,0.8651159943623912,0.2170909808566579,0.10381935432354152,0.11446615354260145,220.0,104.0,116.0
5.419999999981464,2.40000000000002,5.419999999981464,0.0,0.0,0.0,0.788806584358281,0.07214814814882418,1.6846296296201022,1.1016006945113581,0.3327470069638267,1.071228462265948,0.23929098966041518,0.13462842554557794,0.10635155096018452,243.0,135.0,108.0
4.579999999982245,0.5399999999857243,4.579999999982245,0.0,0.0,0.0599999999999099,0.5832432432396362,0.012136752137898615,1.2196190476101438,0.8425509979021283,0.07524125368451373,0.8521702532834194,0.22001546054601306,0.11812454567489718,0.10406136647446564,222.0,117.0,105.0
5.479999999981391,2.69999999999704,5.479999999981391,0.0,0.0,0.0,0.6455084745717841,0.030677966102431117,1.260338983041137,0.9262967067306119,0.25424773989736627,0.9462431803018037,0.232324624441483,0.11640524810108864,0.1161623122207415,236.0,118.0,118.0
5.479999999981391,1.6999999999846516,5.479999999981391,0.0,0.0,0.019999999999910756,0.8377292576376565,0.048524590164852464,1.7375700934477694,1.205720750962918,0.24654887498203976,1.233751850353729,0.2250348853207907,0.12028236778806255,0.10514730449486726,229.0,122.0,107.0
5.3799999999815,2.2200000000029974,5.3799999999815,0.0,0.0,0.03999999999994408,0.7935999999949237,0.09083333333399961,1.4423076922973155,0.9441138914290573,0.38634954668141863,0.8364453529055803,0.2458597222770112,0.11840625185017149,0.12784705558404583,250.0,120.0,130.0
MEAN ROW,500
5.229999999983027,2.2889999999903816,5.229999999983027,0.0,0.0,0.019000000000025975,0.734689547667999,0.0653191649123731,1.4102896279868868,0.9962266982735221,0.3110710507573161,0.9846582530830089,0.2298272827346565,0.11557509871490693,0.11521218296483526,232.0,116.0,116.0


Results for Traffic Rate: 1000
Max Delay,Max Target Delay,Max Merge Delay,Min Delay,Min Target Delay,Min Merge Delay,Average Delay,Average Target Delay,Average Merge Delay,Std Dev Delay,Std Dev Target Delay,Std Dev Merge Delay,Throughput,Throughput Target,Throughput Merge,Completed Vehicles,Completed Target Vehicles,Completed Merge Vehicles
7.339999999979717,5.080000000010738,7.339999999979717,0.0,0.0,0.03999999999991033,1.2319298245558328,0.1265641025639518,2.2885294117539545,1.483086274399623,0.5287449966960668,1.3230578789617211,0.3918833975016198,0.19361757054641976,0.20036143631661765,399.0,195.0,204.0
8.44000000001235,6.100000000011249,8.44000000001235,0.0,0.0,0.07999999999990948,1.3872815533922203,0.24398104265302378,2.5874626865562553,1.711751895507828,0.7921745700295184,1.5920430348172585,0.40415138019683494,0.20785719914899875,0.19717094033874716,412.0,211.0,201.0
7.1199999999799175,2.0000000000091624,7.1199999999799175,0.0,0.0,0.01999999999995694,1.109526315784302,0.07654450261773539,2.1534391534288226,1.4524182328011508,0.2900705760979651,1.410046838779842,0.37510858406404174,0.18854141988482095,0.18673306064390077,380.0,191.0,189.0
7.419999999979645,3.8999999999826507,7.419999999979645,0.0,0.0,0.01999999999995339,1.2869586374640098,0.11948979591858083,2.3512558139426347,1.5624079132287219,0.48066890562324627,1.4424365060826518,0.40394708391509904,0.19370651486413076,0.21131051834974765,411.0,196.0,215.0
7.160000000011685,4.38000000001038,7.160000000011685,0.0,0.0,0.03999999999991033,1.3168704156423874,0.1464077669901616,2.5046305418609034,1.6202206331419422,0.5327139788288204,1.4832543890716308,0.40204462793694623,0.2039684739990972,0.19954782266797086,409.0,206.0,203.0
7.759999999979318,2.9399999999835416,7.759999999979318,0.0,0.0,0.03999999999991921,1.308960396034398,0.14115942029017853,2.536040609126041,1.6299383176057265,0.4641532820831061,1.5110162507421847,0.3964515622549188,0.20477613121513255,0.1933192023866807,404.0,207.0,197.0
7.399999999979663,3.240000000003107,7.399999999979663,0.0,0.0,0.07999999999990948,1.216031331587748,0.15015384615392674,2.321595744670701,1.5624653877029224,0.5056577102341768,1.5190841327970392,0.37747378380532887,0.19307695354283472,0.1852873925728507,383.0,195.0,188.0
7.059999999979954,3.7799999999827776,7.059999999979954,0.0,0.0,0.0,1.1894086021446675,0.09370786516856329,2.1947422680299593,1.5102782890718796,0.4147894606633805,1.450400295101867,0.3681564466967178,0.17616088040864455,0.19260553592005936,372.0,178.0,194.0
7.199999999979827,2.6799999999837603,7.199999999979827,0.0,0.0,0.039999999999931646,1.2936790123404256,0.1238277511960392,2.541122448968879,1.5887746798604327,0.410988642310205,1.4213649538138786,0.39914848323601265,0.2059803283859917,0.19377545774520707,405.0,209.0,196.0
7.739999999979354,3.8000000000100833,7.739999999979354,0.0,0.0,0.0,1.1623076923025508,0.1502061855668144,2.164081632643025,1.5555333186098426,0.5440218298009288,1.5824946959486366,0.38405483121306505,0.19192718638713968,0.19301217158400194,390.0,194.0,196.0
7.659999999979409,3.5599999999829777,7.659999999979409,0.0,0.0,0.03999999999991033,1.3025822784753955,0.18518134714964676,2.370198019791582,1.7036492225772273,0.5964159737479735,1.732888894639665,0.3909497604816559,0.19187179385226855,0.19992873827163163,395.0,193.0,202.0
8.879999999978317,6.139999999980631,8.879999999978317,0.0,0.0,0.01999999999993385,1.469999999994129,0.4652475247512721,2.573043478249877,1.7750161642633855,1.2578443717225625,1.5961337384869905,0.38382753614565535,0.2008631147705243,0.18407731247135192,386.0,202.0,184.0
7.8599999999792445,2.599999999983833,7.8599999999792445,0.0,0.0,0.019999999999921414,1.1733673469335006,0.10482412060269794,2.2751295336683697,1.579444777068615,0.41646616254057883,1.5801420244386923,0.388380295644834,0.19785245575673455,0.19121784964146166,392.0,199.0,193.0
7.199999999979827,4.279999999982305,7.199999999979827,0.0,0.0,0.0,1.3114285714227802,0.16759999999919914,2.502916666655679,1.6755486460505165,0.5372022337962076,1.627510827317152,0.3858419622822204,0.19857029388415837,0.18898381826067936,392.0,200.0,192.0
6.879999999980118,3.2799999999832146,6.879999999980118,0.0,0.0,0.019999999999910756,1.188849104854059,0.15169999999988446,2.2748691099369647,1.499799971393468,0.47580364647384377,1.4359428223759267,0.3862720303487746,0.197827850204875,0.18869042914735537,391.0,200.0,191.0
6.839999999980172,2.4399999999839963,6.839999999980172,0.0,0.0,0.14000000000263313,1.2474074074018626,0.09072916666653918,2.4413978494512296,1.5711452864852593,0.3582066000418311,1.4413524796974782,0.37228175228513616,0.1898921966176635,0.18318625906094,378.0,192.0,186.0
7.599999999979463,2.9200000000096225,7.599999999979463,0.0,0.0,0.03999999999991033,1.2090256410201647,0.1362189054720232,2.349947089936442,1.546476084966421,0.42644152000952135,1.4886016652612328,0.3831417624523466,0.1979671433637921,0.18567639257306026,390.0,201.0,189.0
6.679999999980318,3.9600000000000364,6.679999999980318,0.0,0.0,0.019999999999910756,1.2259374999947446,0.14335078534042542,2.297305699471299,1.5032569350380793,0.5586232866826413,1.3709997845086872,0.37684003925440623,0.18971374083724218,0.1894013738960948,384.0,191.0,193.0
7.139999999979899,2.7399999999837767,7.139999999979899,0.0,0.0,0.019999999999980034,1.2881675392613245,0.16607329842894678,2.410261780093703,1.568789273111121,0.462128894404679,1.4800153651888135,0.3755850080625305,0.1883740655266772,0.18779250403126524,382.0,191.0,191.0
7.299999999979736,4.980000000010676,7.299999999979736,0.0,0.0,0.019999999999910756,1.2377202072487539,0.18984455958550142,2.2855958549120077,1.565944229857941,0.7199427702385183,1.4798507775112575,0.3817246835445415,0.19086234177227074,0.19224639413511016,386.0,193.0,193.0
MEAN ROW,1000
7.4339999999828965,3.739999999994427,7.4339999999828965,0.0,0.0,0.035000000000071106,1.2578719688927626,0.15864059935575558,2.3711782696574164,1.583297276637105,0.5386529706012885,1.4984318677771302,0.3863632505661343,0.19517038274847084,0.1922162305007367,392.0,197.0,194.0


Results for Traffic Rate: 1500
Max Delay,Max Target Delay,Max Merge Delay,Min Delay,Min Target Delay,Min Merge Delay,Average Delay,Average Target Delay,Average Merge Delay,Std Dev Delay,Std Dev Target Delay,Std Dev Merge Delay,Throughput,Throughput Target,Throughput Merge,Completed Vehicles,Completed Target Vehicles,Completed Merge Vehicles
13.519999999974115,7.499999999979394,13.519999999974115,0.0,0.0,0.019999999999910756,2.0209302325513843,0.5466666666646053,3.495193798438162,2.4862547537457975,1.3628557189155388,2.4816614529512155,0.5043988269797879,0.2538870301123411,0.25219941348989394,516.0,258.0,258.0
9.519999999977735,5.599999999981122,9.519999999977735,0.0,0.0,0.0,1.8271794871725848,0.4792372881337543,3.001033210320794,2.023489022399501,1.0955430947702394,1.911747824442526,0.4986623652532816,0.23251689688481272,0.266543394445048,507.0,236.0,271.0
8.879999999978299,4.119999999982451,8.879999999978299,0.0,0.0,0.03999999999996717,1.7147619047551075,0.2768093385195838,3.2109311740770905,2.0852527212626586,0.691428858499092,1.996303959135639,0.49725719247041533,0.2535617033033665,0.24393134369645253,504.0,257.0,247.0
10.199999999977116,9.020000000012754,10.199999999977116,0.0,0.0,0.0,1.9389453124936533,0.4888030888015216,3.423478260858327,2.285327105988069,1.382629034183544,2.0629294753496503,0.503035900257727,0.2567203235272392,0.24857047415079092,512.0,259.0,253.0
16.85999999997411,15.200000000008089,16.85999999997411,0.0,0.0,0.019999999999910756,3.723333333325563,2.2315102040789148,5.102566037723413,4.100327756702898,3.7611435197830345,3.913831426403839,0.5005987553743877,0.24193707661026667,0.2601150395572799,510.0,245.0,265.0
20.919999999987926,19.299999999984518,20.919999999987926,0.0,0.0,0.0,5.21996101363852,3.8920948616583475,6.512076923065372,5.301037082547918,5.571592611468294,4.674742970505597,0.5065966187394529,0.2506886506412451,0.2567546215833485,513.0,253.0,260.0
9.959999999977317,6.819999999980066,9.959999999977317,0.0,0.0,0.019999999999910756,2.0793398058182953,0.6144961240288154,3.5498832684707713,2.258164980393605,1.3335454063322754,2.0289362919083724,0.5054172882157512,0.25420221885053396,0.2522179477115496,515.0,258.0,257.0
11.719999999975716,7.379999999979503,11.719999999975716,0.0,0.0,0.0599999999999099,2.0601945525217973,0.6323015872990395,3.433587786247505,2.4086958144009807,1.5353969874354882,2.2950936945338953,0.5039116880064326,0.2486335023779595,0.25685770867253954,514.0,252.0,262.0
15.379999999972387,10.419999999976792,15.379999999972387,0.0,0.0,0.019999999999910756,2.485802469128609,1.196706827306069,3.840168776359885,2.934769302357002,2.406612793724622,2.8278225832247768,0.4773879218894185,0.24882084898888232,0.23280028289669172,486.0,249.0,237.0
7.639999999979427,6.020000000011208,7.639999999979427,0.0,0.0,0.019999999999910756,1.6723847695333707,0.3094214876027463,2.955797665359098,1.931332549059082,0.8508549881008248,1.7788452747699808,0.4896765583297141,0.23837197848757014,0.2521981472760251,499.0,242.0,257.0
12.659999999974861,9.379999999977738,12.659999999974861,0.0,0.0,0.0,2.530415841576998,0.9696850393677352,4.109800796800716,2.8225788407397716,1.9966371085666548,2.6524452298491386,0.4952048481048027,0.25090384653392955,0.24613151856298113,505.0,254.0,251.0
11.55999999997588,8.079999999978849,11.55999999997588,0.0,0.0,0.0,2.0504780876426483,0.6639999999979632,3.4259523809409473,2.4721442880535474,1.6142069260111467,2.4063483098204936,0.4932691362880156,0.24640738039401122,0.247617175985219,502.0,250.0,252.0
8.399999999978736,4.57999999998205,8.399999999978736,0.0,0.0,0.0,1.6862068965454606,0.21902439024275885,3.147449392701189,2.003693854013929,0.6450756741787488,1.822017270959404,0.48544645318869156,0.24472741742951926,0.2432155657963627,493.0,246.0,247.0
16.99999999997097,15.119999999972446,16.99999999997097,0.0,0.0,0.019999999999910756,3.5032015810181516,2.0149230769182522,5.076178861774149,4.536481549461964,4.1480073522124625,4.396598467197682,0.49693588937806027,0.2562838836867049,0.241593337523721,506.0,260.0,246.0
11.140000000013732,8.520000000012487,11.140000000013732,0.0,0.0,0.0,2.0776470588173224,0.6430769230759716,3.5180487804763247,2.3347928708244834,1.538131867512419,2.0995460827781494,0.4823497182219674,0.24298109272645854,0.2406856606138012,493.0,247.0,246.0
10.699999999976644,5.039999999981614,10.699999999976644,0.0,0.0,0.019999999999910756,1.8169411764641437,0.35049808428959506,3.354056224888069,2.225140853976565,0.9169105950198652,2.154776522116227,0.49987258149914615,0.2577523207586042,0.24405543684958314,510.0,261.0,249.0
8.47999999997868,5.479999999981285,8.47999999997868,0.0,0.0,0.01999999999997648,1.684103585650849,0.26616600790384376,3.1248192770966026,2.0276655991729555,0.8360229137744567,1.860170369256113,0.49256250245330835,0.25105183773930034,0.24431885081847365,502.0,253.0,249.0
20.479999999967767,16.8999999999709,20.479999999967767,0.0,0.0,0.0,3.9930923694674045,2.5617213114686317,5.368110236206395,4.413278120683269,4.182460878982923,4.186182225557748,0.4887336107406681,0.24142161712921192,0.24927376933359377,498.0,244.0,254.0
8.139999999978972,2.9599999999835056,8.139999999978972,0.0,0.0,0.019999999999988916,1.680075901321961,0.16131868131802124,3.3124409448695036,2.068412474576673,0.4916337616370165,1.8636327730078297,0.5168592220634446,0.26900792243128996,0.2491124144290606,527.0,273.0,254.0
10.099999999977207,7.660000000012058,10.099999999977207,0.0,0.0,0.0,1.8508502024228357,0.49203319501921944,3.1452173912934778,2.085733030155959,1.2015700374552443,1.9195679613540064,0.48471290082058627,0.2382835673325589,0.24824365163483467,494.0,241.0,253.0
MEAN ROW,1500
